directory,gender,category,cloth_id,file_name,cloth_fabric,cloth_type,clothes_color,image_id,masking_number,first_type,cloth_type_id,old_type_id,type_id
img,WOMEN,Dresses,id_00000416,08_1_front.jpg,"polyester, knit, nylon, lace","dress, sleeveless, bodycon",Yellow,SE0000449,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000426,03_1_front.jpg,"polyester, chiffon","dress, maxi, slip",Black-cream,SE0000457,5,polyester,5,17,1
img,WOMEN,Blouses_Shirts,id_00000433,05_1_front.jpg,"polyester, denim, chiffon","cami, skirt, cutoffs, leggings, pencil",Black,SE0000463,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000433,06_1_front.jpg,"polyester, denim, chiffon","cami, skirt, cutoffs, leggings, pencil",Cream,SE0000464,2,polyester,2,17,1
img,WOMEN,Dresses,id_00000436,02_1_front.jpg,"polyester, knit, cotton, nylon, lace","dress, cami, skirt, flare, mini, flared",Ivory,SE0000466,5,polyester,5,17,1
img,WOMEN,Blouses_Shirts,id_00000438,02_1_front.jpg,"polyester, knit","top, dress, tee, crop, cropped",Navy,SE0000467,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000443,04_1_front.jpg,polyester,"cami, cutoffs, spaghetti",Black-orange,SE0000470,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000445,01_1_front.jpg,polyester,"top, blouse",Black-red,SE0000472,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000448,02_1_front.jpg,polyester,"top, dress",Cream-black,SE0000475,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000453,02_1_front.jpg,"polyester, rayon, nylon","top, strapless",Black,SE0000479,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000459,01_1_front.jpg,"polyester, mesh",tank,White-yellow,SE0000482,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00000463,04_1_front.jpg,"polyester, knit, cotton, heathered",tank,Mint-white,SE0000484,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00000463,06_1_front.jpg,"polyester, knit, cotton, heathered",tank,Red-white,SE0000485,2,polyester,2,17,1
img,MEN,Shorts,id_00000465,01_1_front.jpg,"polyester, knit, cotton, heathered","top, shorts",Heather grey,SE0000486,7,polyester,7,17,1
img,WOMEN,Blouses_Shirts,id_00000468,02_1_front.jpg,"polyester, cotton, rayon, nylon, lace","top, sleeveless",White,SE0000487,2,polyester,2,17,1
img,MEN,Pants,id_00000470,01_1_front.jpg,"polyester, knit, cotton","top, dress, jacket, trousers, hood, hoodie, dresses",Black,SE0000488,7,polyester,7,17,1
img,MEN,Pants,id_00000470,03_1_front.jpg,"polyester, knit, cotton","top, dress, jacket, trousers, hood, hoodie, dresses",Heather grey,SE0000489,7,polyester,7,17,1
img,WOMEN,Dresses,id_00000472,02_1_front.jpg,"polyester, cotton, nylon, lace","dress, sleeveless, mini",Brick,SE0000490,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000476,04_1_front.jpg,"polyester, knit, cotton","dress, tee, sleeveless, tees, flare",Cream-black,SE0000492,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000476,05_1_front.jpg,"polyester, knit, cotton","dress, tee, sleeveless, tees, flare",Taupe-black,SE0000493,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000476,06_1_front.jpg,"polyester, knit, cotton","dress, tee, sleeveless, tees, flare",Purple-black,SE0000494,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000480,02_1_front.jpg,"polyester, knit","dress, sleeveless, mini",Red,SE0000496,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000481,03_1_front.jpg,"polyester, knit, rayon, mesh","dress, sleeveless, skater",Cream-black,SE0000497,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000481,04_1_front.jpg,"polyester, knit, rayon, mesh","dress, sleeveless, skater",Royal-black,SE0000498,5,polyester,5,17,1
img,WOMEN,Tees_Tanks,id_00000484,04_1_front.jpg,"polyester, knit, cotton, semi-sheer",tee,Cream-yellow,SE0000500,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000486,01_1_front.jpg,"polyester, faux, chiffon","long-sleeved, blouse",Taupe-white,SE0000503,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000488,03_1_front.jpg,"polyester, knit, rayon, lace","dress, tee, skirt, pencil",Ivory-grey,SE0000504,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000488,04_1_front.jpg,"polyester, knit, rayon, lace","dress, tee, skirt, pencil",Ivory-black,SE0000505,2,polyester,2,17,1
img,WOMEN,Cardigans,id_00000495,02_1_front.jpg,"polyester, knit, rayon",cardigan,Heather grey,SE0000512,6,polyester,6,17,1
img,WOMEN,Blouses_Shirts,id_00000496,02_1_front.jpg,polyester,blouse,Blush,SE0000513,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000496,03_1_front.jpg,polyester,blouse,Cream,SE0000514,2,polyester,2,17,1
img,WOMEN,Dresses,id_00000502,02_1_front.jpg,"polyester, knit, lace, stretch-knit","dress, sleeveless",Black,SE0000517,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000502,04_1_front.jpg,"polyester, knit, lace, stretch-knit","dress, sleeveless",Green,SE0000518,5,polyester,5,17,1
img,MEN,Tees_Tanks,id_00000511,01_1_front.jpg,"polyester, knit, cotton, rayon",tank,Orange-navy,SE0000527,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00000511,02_1_front.jpg,"polyester, knit, cotton, rayon",tank,Green-navy,SE0000528,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000513,01_1_front.jpg,"polyester, knit, cotton, lace","top, sleeveless",Cream,SE0000534,2,polyester,2,17,1
img,MEN,Shorts,id_00000524,01_1_front.jpg,"polyester, knit, cotton",shorts,Grey,SE0000539,7,polyester,7,17,1
img,MEN,Shorts,id_00000524,03_1_front.jpg,"polyester, knit, cotton",shorts,Charcoal heather,SE0000540,7,polyester,7,17,1
img,WOMEN,Tees_Tanks,id_00000532,01_1_front.jpg,"polyester, knit, cotton, rayon","tee, joggers",Red-black,SE0000545,2,polyester,2,17,1
img,WOMEN,Dresses,id_00000534,04_1_front.jpg,"polyester, rayon","dress, sleeveless, flare",Black,SE0000546,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000534,05_1_front.jpg,"polyester, rayon","dress, sleeveless, flare",Rust,SE0000547,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000534,06_1_front.jpg,"polyester, rayon","dress, sleeveless, flare",Mustard,SE0000548,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000538,02_1_front.jpg,polyester,"dress, sleeveless, skirt, maxi",Peach,SE0000556,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000547,01_1_front.jpg,"polyester, knit, rayon","tank, bodycon",Charcoal-black,SE0000564,5,polyester,5,17,1
img,WOMEN,Tees_Tanks,id_00000550,01_1_front.jpg,"polyester, knit, textured","top, crop",Pink,SE0000566,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000550,02_1_front.jpg,"polyester, knit, textured","top, crop",Yellow,SE0000567,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000550,03_1_front.jpg,"polyester, knit, textured","top, crop",White,SE0000568,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000551,02_1_front.jpg,"polyester, knit, nylon, mesh",top,Ivory,SE0000569,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000555,04_1_front.jpg,"polyester, chiffon","dress, blouse",Nude,SE0000571,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000556,03_1_front.jpg,"polyester, rayon, nylon, lace",top,Blue,SE0000572,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000558,01_1_front.jpg,"polyester, lace, crepe","top, shorts, jacket",Cream,SE0000573,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000560,02_1_front.jpg,"polyester, knit, cotton","dress, cami, sweater, cardigan",Cream-black,SE0000575,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000560,03_1_front.jpg,"polyester, knit, cotton","dress, cami, sweater, cardigan",Navy-burgundy,SE0000576,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00000561,01_1_front.jpg,"polyester, knit, cotton, denim",tank,Grey-red,SE0000577,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000567,01_1_front.jpg,"polyester, cotton, rayon, crochet, viscose, gauze",flare,Cream,SE0000580,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000567,02_1_front.jpg,"polyester, cotton, rayon, crochet, viscose, gauze",flare,Olive,SE0000581,2,polyester,2,17,1
img,WOMEN,Dresses,id_00000569,02_1_front.jpg,"polyester, knit","dress, sleeveless, jacket, maxi, slip, mini",Navy-multi,SE0000583,5,polyester,5,17,1
img,WOMEN,Tees_Tanks,id_00000573,07_1_front.jpg,"polyester, knit, rayon",top,Grey-cream,SE0000586,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000573,08_1_front.jpg,"polyester, knit, rayon",top,Black-cream,SE0000587,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000573,09_1_front.jpg,"polyester, knit, rayon",top,Taupe-cream,SE0000588,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000573,10_1_front.jpg,"polyester, knit, rayon",top,Navy-cream,SE0000589,2,polyester,2,17,1
img,WOMEN,Dresses,id_00000578,03_1_front.jpg,"polyester, knit","dress, mini, strapless",Black,SE0000591,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000578,09_1_front.jpg,"polyester, knit","dress, mini, strapless",Red,SE0000592,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000578,10_1_front.jpg,"polyester, knit","dress, mini, strapless",Teal,SE0000593,5,polyester,5,17,1
img,MEN,Shorts,id_00000582,01_1_front.jpg,"polyester, knit, cotton",shorts,White-grey,SE0000596,7,polyester,7,17,1
img,WOMEN,Dresses,id_00000583,01_1_front.jpg,"polyester, cotton, metallic","dress, skirt, crop, cropped",Black-ivory,SE0000597,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000585,01_1_front.jpg,"polyester, crepe",dress,Cream-black,SE0000598,5,polyester,5,17,1
img,WOMEN,Blouses_Shirts,id_00000588,03_1_front.jpg,"polyester, linen","sleeveless, blouse, trousers",Black-cream,SE0000601,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000592,01_1_front.jpg,"polyester, semi-sheer","top, skirt, pants, skirts, pencil, halter",Black,SE0000604,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000592,02_1_front.jpg,"polyester, semi-sheer","top, skirt, pants, skirts, pencil, halter",Cream,SE0000605,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000592,03_1_front.jpg,"polyester, semi-sheer","top, skirt, pants, skirts, pencil, halter",Emerald,SE0000606,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000600,02_1_front.jpg,"polyester, knit","top, tee, skirt, trousers, skirts, skater",Cream-black,SE0000613,2,polyester,2,17,1
img,WOMEN,Dresses,id_00000604,01_1_front.jpg,"polyester, knit, linen","dress, shirt, hood, sweatshirt",Heather grey-black,SE0000621,5,polyester,5,17,1
img,WOMEN,Blouses_Shirts,id_00000605,02_1_front.jpg,"polyester, semi-sheer","dress, long-sleeved, skirt, jeans, blouse, pencil, mini",Peach-black,SE0000622,2,polyester,2,17,1
img,WOMEN,Dresses,id_00000621,02_1_front.jpg,"polyester, knit, rayon, stretch-knit","dress, spaghetti, bodycon",Black,SE0000639,5,polyester,5,17,1
img,WOMEN,Blouses_Shirts,id_00000623,03_1_front.jpg,polyester,shirt,Black-taupe,SE0000642,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000630,02_1_front.jpg,"polyester, chiffon","top, skirt, halter",Coral,SE0000646,2,polyester,2,17,1
img,MEN,Shorts,id_00000638,01_1_front.jpg,"polyester, knit, cotton",shorts,Black,SE0000653,7,polyester,7,17,1
img,MEN,Shorts,id_00000638,02_1_front.jpg,"polyester, knit, cotton",shorts,Charcoal heather,SE0000654,7,polyester,7,17,1
img,MEN,Shorts,id_00000638,03_1_front.jpg,"polyester, knit, cotton",shorts,Heather grey,SE0000655,7,polyester,7,17,1
img,MEN,Tees_Tanks,id_00000642,02_1_front.jpg,"polyester, knit, cotton, heathered",tee,Heather grey-red,SE0000657,2,polyester,2,17,1
img,WOMEN,Dresses,id_00000643,04_1_front.jpg,"polyester, knit","top, dress, sleeveless, flare",Red,SE0000658,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000645,02_1_front.jpg,"polyester, knit, rayon, chiffon","dress, sleeveless, skirt, bodice",Beige,SE0000659,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000651,01_1_front.jpg,polyester,"dress, skater, bodice",Red,SE0000660,5,polyester,5,17,1
img,WOMEN,Blouses_Shirts,id_00000652,08_1_front.jpg,"polyester, semi-sheer, chiffon","sleeveless, shirt",Khaki,SE0000661,2,polyester,2,17,1
img,MEN,Jackets_Vests,id_00000653,01_1_front.jpg,"polyester, faux, wool",hood,Black,SE0000662,6,polyester,6,17,1
img,MEN,Jackets_Vests,id_00000653,02_1_front.jpg,"polyester, faux, wool",hood,Navy,SE0000663,6,polyester,6,17,1
img,MEN,Jackets_Vests,id_00000653,04_1_front.jpg,"polyester, faux, wool",hood,Taupe,SE0000664,6,polyester,6,17,1
img,WOMEN,Denim,id_00000657,02_1_front.jpg,"polyester, cotton",jeans,Denim washed,SE0000667,7,polyester,7,17,1
img,WOMEN,Cardigans,id_00000664,04_1_front.jpg,"polyester, knit","top, long-sleeved, cardigan, shawl",Beige,SE0000671,6,polyester,6,17,1
img,WOMEN,Cardigans,id_00000664,06_1_front.jpg,"polyester, knit","top, long-sleeved, cardigan, shawl",Brown,SE0000672,6,polyester,6,17,1
img,WOMEN,Cardigans,id_00000664,07_1_front.jpg,"polyester, knit","top, long-sleeved, cardigan, shawl",Teal,SE0000673,6,polyester,6,17,1
img,WOMEN,Tees_Tanks,id_00000667,01_1_front.jpg,"polyester, knit, cotton, rayon","top, dress, shirt, trousers, mini, dresses",Ivory-black,SE0000677,2,polyester,2,17,1
img,WOMEN,Dresses,id_00000672,09_1_front.jpg,"polyester, knit","dress, sleeveless, skater",Blush,SE0000680,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000673,02_1_front.jpg,"polyester, knit","dress, cami, bodycon",Pink-neon yellow,SE0000681,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000674,02_1_front.jpg,"polyester, knit",dress,Burgundy-taupe,SE0000682,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000674,03_1_front.jpg,"polyester, knit",dress,Navy-taupe,SE0000683,5,polyester,5,17,1
img,WOMEN,Blouses_Shirts,id_00000675,01_1_front.jpg,"polyester, knit, semi-sheer","tee, shirt",Black-cream,SE0000684,2,polyester,2,17,1
img,WOMEN,Dresses,id_00000680,01_1_front.jpg,"polyester, semi-sheer, chiffon",dress,Black,SE0000688,5,polyester,5,17,1
img,MEN,Sweatshirts_Hoodies,id_00000689,01_1_front.jpg,"polyester, knit, cotton",,Heather grey-black,SE0000690,2,polyester,2,17,1
img,WOMEN,Dresses,id_00000691,01_1_front.jpg,"polyester, mesh, metallic","dress, bodice, strapless",Black-gold,SE0000691,5,polyester,5,17,1
img,WOMEN,Blouses_Shirts,id_00000693,02_1_front.jpg,"polyester, semi-sheer",blouse,Peach,SE0000693,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000701,02_1_front.jpg,"polyester, knit, faux",top,Taupe,SE0000704,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000703,01_1_front.jpg,"polyester, cotton, crochet, metallic","top, sleeveless",Ivory-gold,SE0000707,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000704,02_1_front.jpg,"polyester, knit, textured","top, trousers, mini",White-black,SE0000708,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00000705,03_1_front.jpg,"polyester, knit, cotton","tee, shirt",Blue,SE0000709,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00000705,06_1_front.jpg,"polyester, knit, cotton","tee, shirt",Burgundy,SE0000710,2,polyester,2,17,1
img,WOMEN,Cardigans,id_00000710,02_1_front.jpg,"polyester, knit, rayon","long-sleeved, cardigan, mini",Grey-black,SE0000712,6,polyester,6,17,1
img,WOMEN,Tees_Tanks,id_00000714,01_1_front.jpg,"polyester, knit, cotton, rayon",tee,Grey-black,SE0000716,2,polyester,2,17,1
img,MEN,Jackets_Vests,id_00000716,03_1_front.jpg,"polyester, knit, cotton, denim","jacket, hood, hoodie",Denim-burgundy,SE0000718,6,polyester,6,17,1
img,MEN,Jackets_Vests,id_00000716,04_1_front.jpg,"polyester, knit, cotton, denim","jacket, hood, hoodie",Denim-navy,SE0000719,6,polyester,6,17,1
img,MEN,Jackets_Vests,id_00000716,07_1_front.jpg,"polyester, knit, cotton, denim","jacket, hood, hoodie",Denim washed-heather grey,SE0000720,6,polyester,6,17,1
img,WOMEN,Blouses_Shirts,id_00000718,04_1_front.jpg,"polyester, knit, cotton, nylon, semi-sheer, mesh","top, crop",Coral,SE0000722,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000718,06_1_front.jpg,"polyester, knit, cotton, nylon, semi-sheer, mesh","top, crop",Black,SE0000723,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000719,01_1_front.jpg,"polyester, knit","tee, cutoffs, leggings",Silver-multi,SE0000724,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000720,02_1_front.jpg,"polyester, semi-sheer","cami, blouse",Black-coral,SE0000725,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000723,02_1_front.jpg,"polyester, knit, rayon, nylon, mesh","top, crop",Black,SE0000726,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000736,04_1_front.jpg,"polyester, knit, cotton, rayon, nylon, lace","top, sleeveless, skirt, bodycon",Black-nude,SE0000744,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000737,01_1_front.jpg,"polyester, cotton, chiffon",,Mint-cream,SE0000745,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000740,03_1_front.jpg,"polyester, semi-sheer",blouse,White,SE0000748,2,polyester,2,17,1
img,WOMEN,Denim,id_00000741,01_1_front.jpg,"polyester, cotton",jeans,Light denim,SE0000749,7,polyester,7,17,1
img,MEN,Denim,id_00000750,01_1_front.jpg,"polyester, cotton, rayon, denim",jeans,Medium denim,SE0000754,7,polyester,7,17,1
img,MEN,Tees_Tanks,id_00000755,03_1_front.jpg,"polyester, knit, cotton, heathered",tee,Black-white,SE0000759,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00000755,04_1_front.jpg,"polyester, knit, cotton, heathered",tee,White-navy,SE0000760,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00000755,05_1_front.jpg,"polyester, knit, cotton, heathered",tee,Heather grey-red,SE0000761,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00000756,01_1_front.jpg,"polyester, knit, cotton",long-sleeved,Cream,SE0000762,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000758,02_1_front.jpg,"polyester, denim, chiffon","cami, skirt, cutoffs, leggings, pencil",Blush,SE0000763,2,polyester,2,17,1
img,WOMEN,Dresses,id_00000759,03_1_front.jpg,polyester,dress,Bubble gum,SE0000764,5,polyester,5,17,1
img,MEN,Jackets_Vests,id_00000763,01_1_front.jpg,"polyester, cotton","top, long-sleeved, jacket, hood",Olive,SE0000765,6,polyester,6,17,1
img,WOMEN,Tees_Tanks,id_00000778,04_1_front.jpg,"polyester, knit, cotton, crochet",top,Cream-cream,SE0000775,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000778,06_1_front.jpg,"polyester, knit, cotton, crochet",top,Rose-cream,SE0000776,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000778,07_1_front.jpg,"polyester, knit, cotton, crochet",top,Teal-cream,SE0000777,2,polyester,2,17,1
img,MEN,Shirts_Polos,id_00000783,01_1_front.jpg,"polyester, cotton",shirt,Black-white,SE0000780,2,polyester,2,17,1
img,WOMEN,Dresses,id_00000787,01_1_front.jpg,"polyester, chiffon","dress, cami, bodice",Black-red,SE0000784,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000792,01_1_front.jpg,"polyester, lace, semi-sheer","top, dress, bodice",Black,SE0000789,5,polyester,5,17,1
img,WOMEN,Blouses_Shirts,id_00000794,03_1_front.jpg,"polyester, knit, heathered, chiffon, viscose",tee,Pink-heather grey,SE0000791,2,polyester,2,17,1
img,WOMEN,Dresses,id_00000800,01_1_front.jpg,"polyester, knit",dress,Black,SE0000797,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000803,02_1_front.jpg,"polyester, semi-sheer, crochet","dress, bodice",Black,SE0000799,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000803,04_1_front.jpg,"polyester, semi-sheer, crochet","dress, bodice",Cream,SE0000800,5,polyester,5,17,1
img,WOMEN,Blouses_Shirts,id_00000806,02_1_front.jpg,"polyester, chiffon","top, sleeveless",Yellow,SE0000804,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000808,03_1_front.jpg,polyester,"top, sleeveless",Beige,SE0000807,2,polyester,2,17,1
img,WOMEN,Dresses,id_00000811,03_1_front.jpg,"polyester, knit, cotton, lace, heathered","dress, shirt, boots",Heather grey,SE0000810,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000811,04_1_front.jpg,"polyester, knit, cotton, lace, heathered","dress, shirt, boots",Burgundy,SE0000811,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000811,05_1_front.jpg,"polyester, knit, cotton, lace, heathered","dress, shirt, boots",Blue,SE0000812,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000811,06_1_front.jpg,"polyester, knit, cotton, lace, heathered","dress, shirt, boots",Olive,SE0000813,5,polyester,5,17,1
img,WOMEN,Tees_Tanks,id_00000813,08_1_front.jpg,"polyester, knit, cotton, heathered","tee, tees",Dark olive,SE0000814,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000813,09_1_front.jpg,"polyester, knit, cotton, heathered","tee, tees",Navy,SE0000815,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000814,06_1_front.jpg,"polyester, knit, rayon",,Ivory,SE0000816,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00000814,08_1_front.jpg,"polyester, knit, rayon",,Aqua,SE0000817,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000817,01_1_front.jpg,"polyester, knit, rayon, mesh",top,Black-grey,SE0000820,2,polyester,2,17,1
img,WOMEN,Dresses,id_00000818,02_1_front.jpg,"polyester, faux, leather",dress,Navy-pink,SE0000821,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000819,03_1_front.jpg,polyester,"dress, sleeveless, maxi",Desert sand,SE0000822,5,polyester,5,17,1
img,WOMEN,Dresses,id_00000823,02_1_front.jpg,"polyester, knit, cotton, rayon, nylon, lace","dress, long-sleeved",Cream,SE0000824,5,polyester,5,17,1
img,WOMEN,Tees_Tanks,id_00000827,02_1_front.jpg,"polyester, knit, denim","sleeveless, cutoffs",Pink-black,SE0000833,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000831,03_1_front.jpg,"polyester, crochet, crepe",cami,Ivory,SE0000837,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000834,02_1_front.jpg,"polyester, knit, cotton",tee,Pink-black,SE0000839,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000843,03_1_front.jpg,"polyester, knit, rayon, semi-sheer, textured",top,Pink,SE0000849,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00000843,04_1_front.jpg,"polyester, knit, rayon, semi-sheer, textured",top,Taupe,SE0000850,2,polyester,2,17,1
img,MEN,Shorts,id_00000855,01_1_front.jpg,"polyester, knit, cotton",shorts,Light grey-black,SE0000871,7,polyester,7,17,1
img,WOMEN,Dresses,id_00000857,02_1_front.jpg,"polyester, nylon, lace","dress, slip, flare, mini",Cream,SE0000874,5,polyester,5,17,1
